ID,assignment,country,year
AF351844,Bats LC,-,2001
AF351845,Bats LC,-,2001
AF351846,Bats LC,-,2001
AF351849,Bats TB1,-,2001
AF351852,Bats DR,-,2001
AF351853,Bats EF-E1,-,2001
AF351854,Bats EF-E1,-,2001
AF351857,Bats LB2,-,2001
AF351860,Bats EF-E1,-,2001
AF351861,Bats EF-E2,-,2001
AF351862,Bats EF-E2,-,2001
AF352641,Bats LN,Canada,1990
AF352642,Bats LN,Canada,1994
AF352650,Bats EF-W2,Canada,1989
AF352651,Bats MYsp,Canada,1991
AF352652,Bats MYsp,Canada,1991
AF394868,Bats,United States,2002
AF394871,Bats MYsp,United States,2002
AF394873,Bats MYsp,United States,2002
AF394874,Bats MYsp,United States,2002
AF394875,Bats TB1,United States,2002
AF394876,Bats TB1,United States,2002
AF394879,Bats LN,United States,2002
AF394880,Bats LN,United States,2002
AF394883,Bats LC,United States,2002
AF394884,Bats LC,United States,2002
AF394887,Bats EF-W2,United States,2002
AF394888,Bats EF-W1,United States,2002
AY039224,Bats LB2,United States,2002
AY039226,Bats EF-E1,United States,2002
AY039227,Bats EF-E2,United States,2002
AY039228,Bats EF-E2,United States,2002
AY170397,Bats EF-W1,United States,2003
AY170398,Bats EF-W1,United States,2003
AY170399,Bats EF-W1,United States,2003
AY170400,Bats EF-W1,United States,2003
AY170401,Bats EF-W1,United States,2003
AY170402,Bats EF-W1,United States,2003
AY170403,Bats EF-W1,United States,2003
AY170404,Bats EF-W1,United States,2003
AY170405,Bats EF-W1,United States,2003
AY170406,Bats EF-W1,United States,2003
AY170407,Bats EF-W1,United States,2003
AY170408,Bats EF-W1,United States,2003
AY170409,Bats EF-W1,United States,2003
AY170410,Bats EF-W1,United States,2003
AY170411,Bats EF-W1,United States,2003
AY170412,Bats EF-W1,United States,2003
AY170413,Bats EF-W1,United States,2003
AY170414,Bats EF-W1,United States,2003
AY170415,Bats EF-W1,United States,2003
AY170416,Bats EF-W1,United States,2003
AY705373,Bats PS,-,2004
AY854587,Bats DR,Mexico,2005
AY854588,Bats TB1,Mexico,2005
AY854592,Bats DR,Mexico,2005
AY854594,Bats DR,Mexico,2005
AY854595,Bats DR,Mexico,2005
AY877435,Bats DR,-,2005
EF363727,Bats DR,Ecuador,2007
EF363728,Bats DR,Ecuador,2007
EF363732,Bats DR,Brazil,2007
EF363733,Bats DR,Brazil,2007
EF363734,Bats DR,Brazil,2007
EF363736,Bats DR,Brazil,2007
EF363737,Bats DR,Brazil,2007
EF363739,Bats DR,Brazil,2007
EF363741,Bats DR,Brazil,2007
EF363745,Bats DR,Brazil,2007
EF363749,Bats DR,Brazil,2007
EF363750,Bats DR,Brazil,2007
EF363751,Bats DR,Brazil,2007
EF363752,Bats DR,Brazil,2007
EF363753,Bats DR,Brazil,2007
EF363754,Bats DR,Brazil,2007
EF363755,Bats DR,Brazil,2007
EF363756,Bats DR,Brazil,2007
EF363757,Bats DR,Brazil,2007
EF428576,Bats DR,Brazil,2007
EF428577,Bats DR,Brazil,2007
EF428578,Bats DR,Brazil,2007
EF428579,Bats DR,Brazil,2007
EF428580,Bats DR,Brazil,2007
EF428581,Bats DR,Brazil,2007
EF428582,Bats DR,Brazil,2007
EU293113,Bats DR,Guyana,1990
EU293116,Bats TB2,Argentina,1997
EU981917,Bats DR,Uruguay,2008
EU981918,Bats DR,Uruguay,2008
EU981919,Bats DR,Uruguay,2008
EU981921,Bats DR,Uruguay,2008
EU981922,Bats,Uruguay,2008
EU981923,Bats DR,Uruguay,2008
EU981925,Bats DR,Uruguay,2008
EU981926,Bats DR,Uruguay,2008
EU981927,Bats DR,Uruguay,2008
EU981928,Bats DR,Uruguay,2008
EU981930,Bats DR,Uruguay,2007
EU981931,Bats DR,Uruguay,2007
FJ228486,Bats TB1,United States,2007
FJ228487,Bats TB1,United States,2006
FJ228488,Bats DR,Mexico,2004
FJ228490,Bats DR,Mexico,2003
FJ649043,Bats DR,Brazil,2009
FJ649044,Bats DR,Brazil,2009
FJ649046,Bats DR,Brazil,2009
FJ649047,Bats DR,Brazil,2009
FJ649049,Bats DR,Brazil,2009
FJ649051,Bats DR,Brazil,2009
FJ649054,Bats DR,Brazil,2009
FJ649055,Bats DR,Brazil,2009
FJ649056,Bats DR,Brazil,2009
FJ649057,Bats DR,Brazil,2009
FJ649058,Bats DR,Brazil,2009
FJ649059,Bats DR,Brazil,2009
FJ649060,Bats DR,Brazil,2009
FJ649061,Bats DR,Brazil,2009
FJ649062,Bats DR,Brazil,2009
FJ649063,Bats DR,Brazil,2009
FJ649064,Bats DR,Brazil,2009
FJ649065,Bats DR,Brazil,2009
FJ649067,Bats DR,Brazil,2009
FJ649068,Bats DR,Brazil,2009
FJ649069,Bats DR,Brazil,2009
FJ649070,Bats DR,Brazil,2009
FJ649071,Bats DR,Brazil,2009
FJ649073,Bats DR,Brazil,2009
FJ649074,Bats DR,Brazil,2009
FJ649075,Bats DR,Brazil,2009
FJ649076,Bats DR,Brazil,2009
FJ649077,Bats DR,Brazil,2009
FJ649078,Bats DR,Brazil,2009
FJ649079,Bats DR,Brazil,2009
FJ649080,Bats DR,Brazil,2009
FJ649081,Bats DR,Brazil,2009
FJ649082,Bats DR,Brazil,2009
FJ649083,Bats DR,Brazil,2009
FJ649084,Bats DR,Brazil,2009
FJ649085,Bats DR,Brazil,2009
FJ649086,Bats DR,Brazil,2009
FJ649087,Bats DR,Brazil,2009
FJ649088,Bats DR,Brazil,2009
FJ649089,Bats DR,Brazil,2009
FJ649091,Bats DR,Brazil,2009
FJ649092,Bats DR,Brazil,2009
FJ649093,Bats DR,Brazil,2009
FJ649094,Bats DR,Brazil,2009
FJ649095,Bats DR,Brazil,2009
FJ649096,Bats DR,Brazil,2009
FJ649097,Bats DR,Brazil,2009
FJ649098,Bats DR,Brazil,2009
FJ649099,Bats DR,Brazil,2009
FJ649100,Bats DR,Brazil,2009
FJ649101,Bats DR,Brazil,2009
FJ649102,Bats DR,Brazil,2009
FJ649103,Bats DR,Brazil,2009
FJ649104,Bats DR,Brazil,2009
FJ649105,Bats DR,Brazil,2009
FJ649106,Bats DR,Brazil,2009
FJ649107,Bats DR,Brazil,2009
FJ649108,Bats DR,Brazil,2009
FJ649109,Bats DR,Brazil,2009
FJ649110,Bats DR,Brazil,2009
FJ649111,Bats DR,Brazil,2009
FJ649112,Bats DR,Brazil,2009
FJ649113,Bats DR,Brazil,2009
FJ649114,Bats DR,Brazil,2009
FJ649115,Bats DR,Brazil,2009
FJ649116,Bats DR,Brazil,2009
FJ649117,Bats DR,Brazil,2009
FJ649118,Bats DR,Brazil,2009
FJ649119,Bats DR,Brazil,2009
FJ649120,Bats DR,Brazil,2009
FJ649121,Bats DR,Brazil,2009
FJ649122,Bats DR,Brazil,2009
FJ649123,Bats DR,Brazil,2009
FJ649124,Bats DR,Brazil,2009
FJ649125,Bats DR,Brazil,2009
FJ649126,Bats DR,Brazil,2009
FJ649127,Bats DR,Brazil,2009
FJ649128,Bats DR,Brazil,2009
FJ649129,Bats DR,Brazil,2009
FJ649130,Bats DR,Brazil,2009
FJ649131,Bats DR,Brazil,2009
FJ649132,Bats DR,Brazil,2009
FJ649133,Bats DR,Brazil,2009
FJ649134,Bats DR,Brazil,2009
FJ649135,Bats DR,Brazil,2009
FJ649136,Bats DR,Brazil,2009
FJ649137,Bats DR,Brazil,2009
FJ649138,Bats DR,Brazil,2009
FJ649139,Bats DR,Brazil,2009
FJ649140,Bats DR,Brazil,2009
FJ649141,Bats DR,Brazil,2009
FJ649142,Bats DR,Brazil,2009
FJ649143,Bats DR,Brazil,2009
FJ649144,Bats DR,Brazil,2009
FJ649145,Bats DR,Brazil,2009
FJ649146,Bats DR,Brazil,2009
FJ649147,Bats DR,Brazil,2009
FJ649148,Bats DR,Brazil,2009
FJ649149,Bats DR,Brazil,2009
FJ649150,Bats DR,Brazil,2009
FJ649151,Bats DR,Brazil,2009
FJ649152,Bats DR,Brazil,2009
FJ649153,Bats DR,Brazil,2009
FJ649154,Bats DR,Brazil,2009
FJ649155,Bats DR,Brazil,2009
FJ649156,Bats DR,Brazil,2009
FJ649157,Bats DR,Brazil,2009
FJ649158,Bats DR,Brazil,2009
FJ649159,Bats DR,Brazil,2009
FJ649160,Bats DR,Brazil,2009
FJ649161,Bats DR,Brazil,2009
FJ649162,Bats DR,Brazil,2009
FJ649163,Bats DR,Brazil,2009
FJ649164,Bats DR,Brazil,2009
FJ649165,Bats DR,Brazil,2009
FJ649166,Bats DR,Brazil,2009
FJ649167,Bats DR,Brazil,2009
FJ649168,Bats DR,Brazil,2009
FJ649169,Bats DR,Brazil,2009
FJ649170,Bats DR,Brazil,2009
FJ649171,Bats DR,Brazil,2009
FJ649172,Bats DR,Brazil,2009
FJ649175,Bats DR,Brazil,2009
FJ649176,Bats DR,Brazil,2009
FJ649177,Bats DR,Brazil,2009
FJ649178,Bats DR,Brazil,2009
FJ649179,Bats DR,Brazil,2009
FJ649180,Bats DR,Brazil,2009
FJ649181,Bats DR,Brazil,2009
FJ649182,Bats DR,Brazil,2009
FJ649183,Bats DR,Brazil,2009
FJ649184,Bats DR,Brazil,2009
FJ649185,Bats DR,Brazil,2009
FJ649186,Bats DR,Brazil,2009
GQ160910,Bats DR,Brazil,2009
GQ160912,Bats DR,Brazil,2009
GQ160914,Bats DR,Brazil,2009
GQ160915,Bats DR,Brazil,2009
GQ160916,Bats DR,Brazil,2009
GQ160918,Bats DR,Brazil,2009
GQ160919,Bats DR,Brazil,2009
GQ160920,Bats DR,Brazil,2009
GQ160921,Bats DR,Brazil,2009
GQ160922,Bats DR,Brazil,2009
GQ160923,Bats DR,Brazil,2009
GQ160924,Bats DR,Brazil,2009
GQ160927,Bats DR,Brazil,2009
GQ160928,Bats DR,Brazil,2009
GQ160929,Bats DR,Brazil,2009
GQ160930,Bats DR,Brazil,2009
GQ160931,Bats DR,Brazil,2009
GQ160932,Bats DR,Brazil,2009
GQ160933,Bats DR,Brazil,2009
GQ160934,Bats DR,Brazil,2009
GQ160935,Bats DR,Brazil,2009
GQ160936,Bats DR,Brazil,2009
GQ160937,Bats DR,Brazil,2009
GQ160938,Bats DR,Brazil,2009
GQ160939,Bats DR,Brazil,2009
GQ160941,Bats DR,Brazil,2009
GQ160942,Bats DR,Brazil,2009
GQ160944,Bats DR,Brazil,2009
GQ160945,Bats DR,Brazil,2009
GQ160946,Bats DR,Brazil,2009
GQ160947,Bats DR,Brazil,2009
GQ160948,Bats DR,Brazil,2009
GQ160949,Bats DR,Brazil,2009
GQ160950,Bats DR,Brazil,2009
GQ160951,Bats DR,Brazil,2009
GQ160952,Bats DR,Brazil,2009
GQ160953,Bats DR,Brazil,2009
GQ160954,Bats DR,Brazil,2009
GQ160955,Bats DR,Brazil,2009
GQ160956,Bats DR,Brazil,2009
GQ160958,Bats DR,Brazil,2009
GQ160959,Bats DR,Brazil,2009
GQ915402,Bats DR,Brazil,2009
GQ915403,Bats DR,Brazil,2009
GQ915404,Bats DR,Brazil,2009
GQ915406,Bats DR,Brazil,2009
GQ915407,Bats DR,Brazil,2009
GQ915408,Bats DR,Brazil,2009
GQ915409,Bats DR,Brazil,2009
GQ915410,Bats DR,Brazil,2009
GQ915411,Bats DR,Brazil,2009
GQ915413,Bats DR,Brazil,2009
GQ915414,Bats DR,Brazil,2009
GQ915416,Bats DR,Brazil,2009
GQ915417,Bats DR,Brazil,2009
GQ915418,Bats DR,Brazil,2009
GQ915420,Bats DR,Brazil,2009
GQ915421,Bats DR,Brazil,2009
GQ915422,Bats DR,Brazil,2009
GQ915423,Bats DR,Brazil,2009
GQ915424,Bats DR,Brazil,2009
GQ915430,Bats DR,Brazil,2009
GQ915431,Bats DR,Brazil,2009
GQ915432,Bats DR,Brazil,2009
GQ915433,Bats DR,Brazil,2009
GU204250,Bats DR,Brazil,2006
GU592648,Bats DR,Brazil,2010
GU592649,Bats DR,Brazil,2010
GU644642,Bats EF-W1,United States,2004
GU644644,Bats EF-W2,United States,2002
GU644645,Bats EF-W2,United States,2002
GU644646,Bats TB1,United States,2002
GU644648,Bats EF-W1,United States,2003
GU644649,Bats EF-W2,United States,2004
GU644650,Bats EF-W2,United States,2004
GU644651,Bats EF-W1,United States,2005
GU644652,Bats EF-E2,United States,2004
GU644654,Bats EF-E2,United States,2005
GU644655,Bats EF-E2,United States,2005
GU644656,Bats EF-E2,United States,2005
GU644657,Bats EF-E2,United States,2003
GU644660,Bats EF-E2,United States,2003
GU644661,Bats EF-E2,United States,2003
GU644662,Bats EF-E2,United States,2003
GU644663,Bats EF-E2,United States,2003
GU644664,Bats EF-E2,United States,2003
GU644665,Bats EF-E2,United States,2005
GU644666,Bats EF-E2,United States,2005
GU644667,Bats EF-E2,United States,2005
GU644668,Bats EF-E2,United States,2005
GU644669,Bats EF-E2,United States,2005
GU644670,Bats EF-E2,United States,2005
GU644672,Bats EF-E1,United States,2005
GU644674,Bats EF-E1,United States,2005
GU644675,Bats EF-E1,United States,2005
GU644676,Bats EF-E2,United States,2004
GU644677,Bats EF-E2,United States,2004
GU644678,Bats EF-W2,United States,1999
GU644679,Bats EF-W2,United States,1999
GU644681,Bats EF-W2,United States,2000
GU644682,Bats EF-W2,United States,2000
GU644683,Bats EF-W2,United States,2003
GU644684,Bats EF-E2,United States,2003
GU644685,Bats EF-W2,United States,2003
GU644686,Bats EF-W2,United States,2004
GU644687,Bats EF-W2,United States,2004
GU644688,Bats EF-W2,United States,2004
GU644689,Bats EF-E2,United States,2004
GU644690,Bats EF-E2,United States,2004
GU644691,Bats EF-W2,United States,2004
GU644693,Bats EF-W2,United States,2005
GU644694,Bats EF-W2,United States,2005
GU644695,Bats EF-E2,United States,2005
GU644696,Bats LB2,United States,2002
GU644699,Bats LB2,United States,2003
GU644703,Bats LB2,United States,2004
GU644704,Bats LB2,United States,2004
GU644705,Bats LB2,United States,2004
GU644706,Bats LB2,United States,2003
GU644707,Bats LB2,United States,2003
GU644708,Bats LB2,United States,2004
GU644709,Bats LB2,United States,2004
GU644712,Bats LC,United States,2005
GU644713,Bats LC,United States,2005
GU644714,Bats LC,United States,2005
GU644715,Bats LC,United States,2005
GU644716,Bats LC,United States,2005
GU644717,Bats LC,United States,2004
GU644718,Bats LC,United States,2004
GU644719,Bats LC,United States,1998
GU644720,Bats LC,United States,2004
GU644721,Bats LC,United States,2005
GU644730,Bats LC,United States,2005
GU644733,Bats LB2,United States,1998
GU644734,Bats LB2,United States,2000
GU644736,Bats LB2,United States,2002
GU644744,Bats MYsp,United States,2005
GU644745,Bats MYsp,United States,2004
GU644746,Bats MYsp,United States,2005
GU644747,Bats MYsp,United States,2005
GU644748,Bats LN,United States,2005
GU644749,Bats MYsp,United States,2005
GU644750,Bats LB2,United States,2004
GU644760,Bats TB1,United States,2005
GU644761,Bats TB1,United States,2005
GU644762,Bats TB1,United States,2005
GU644763,Bats TB1,United States,2005
GU644764,Bats TB1,United States,2005
GU644765,Bats TB1,United States,2002
GU644766,Bats TB1,United States,2003
GU644767,Bats TB1,United States,2003
GU644768,Bats TB1,United States,2003
GU644770,Bats TB1,United States,2003
GU644771,Bats TB1,United States,2003
GU644772,Bats TB1,United States,2003
GU644773,Bats TB1,United States,2003
GU644774,Bats TB1,United States,2003
GU644776,Bats TB1,United States,2004
GU644777,Bats TB1,United States,2004
GU644778,Bats TB1,United States,2004
GU644779,Bats TB1,United States,2004
GU644780,Bats TB1,United States,2004
GU644781,Bats TB1,United States,2004
GU644782,Bats TB1,United States,2004
GU644783,Bats TB1,United States,2004
GU644784,Bats TB1,United States,2003
GU644785,Bats TB1,United States,2003
GU644786,Bats TB1,United States,2003
GU644787,Bats TB1,United States,2003
GU644788,Bats TB1,United States,2004
GU991823,Bats DR,Mexico,2003
GU991824,Bats DR,Mexico,2002
GU991825,Bats DR,Mexico,2004
GU991826,Bats DR,Mexico,1999
GU991830,Bats TB1,Mexico,1999
GU991831,Bats TB1,United States,2007
GU991832,Bats TB1,United States,2009
GU991833,Bats TB1,Mexico,2005
GU991834,Bats TB1,Mexico,2008
GU991835,Bats EF-W1,United States,2008
GU991836,Bats EF-W1,United States,2008
GU992308,Bats LC,United States,1991
HM368176,Bats DR,Ecuador,2007
HM368179,Bats DR,Ecuador,2007
HM368180,Bats DR,Ecuador,2007
HM585149,Bats DR,Brazil,2003
HM585151,Bats DR,Brazil,2003
HM585152,Bats DR,Brazil,2006
HM585153,Bats DR,Brazil,2004
HM585154,Bats DR,Brazil,2004
HM585155,Bats DR,Brazil,2004
HM585156,Bats DR,Brazil,2004
HM585158,Bats DR,Brazil,2004
HM585159,Bats DR,Brazil,2001
HM585161,Bats DR,Brazil,2006
HM585162,Bats DR,Brazil,2006
HM585163,Bats DR,Brazil,2006
HM585165,Bats DR,Brazil,2006
HM585166,Bats DR,Brazil,2006
HM585167,Bats DR,Brazil,2006
HM585169,Bats DR,Brazil,2006
HM585170,Bats DR,Brazil,2001
HM585175,Bats DR,Brazil,2002
HM585176,Bats DR,Brazil,2002
HM585177,Bats DR,Brazil,2002
HM585178,Bats DR,Brazil,2004
HM585179,Bats DR,Brazil,2003
HM585180,Bats DR,Brazil,2003
HQ341794,Bats LC,Chile,2009
HQ341795,Bats LC,Chile,2009
HQ341796,Bats,Chile,2009
HQ341797,Bats LC,Chile,2009
JF693456,Bats DR,Colombia,2008
JF693457,Bats DR,Colombia,2008
JF693458,Bats DR,Colombia,2006
JF693459,Bats DR,Colombia,2007
JF693460,Bats DR,Colombia,2008
JF693462,Bats DR,Colombia,1996
JF693463,Bats DR,Colombia,1997
JF693464,Bats DR,Colombia,1997
JF693466,Bats DR,Colombia,2006
JF693467,Bats DR,Colombia,1997
JF693468,Bats DR,Colombia,2003
JF693469,Bats DR,Colombia,2002
JF693470,Bats DR,Colombia,2007
JF693471,Bats DR,Colombia,1994
JF693472,Bats DR,Colombia,1996
JF693473,Bats DR,Colombia,1996
JF693474,Bats DR,Colombia,2006
JF693478,Bats DR,Colombia,2008
JF693483,Bats,Colombia,2003
JQ685892,Bats EF-W1,United States,2009
JQ685893,Bats EF-W1,United States,2001
JQ685895,Bats LN,United States,2003
JQ685896,Bats EF-W1,United States,2009
JQ685897,Bats EF-W1,United States,2001
JQ685898,Bats EF-W1,United States,2009
JQ685900,Bats LS,United States,2003
JQ685902,Bats LB2,United States,2005
JQ685903,Bats EF-W2,United States,2004
JQ685904,Bats EF-W1,United States,2001
JQ685905,Bats TB1,United States,2003
JQ685906,Bats EF-W1,United States,2001
JQ685907,Bats EF-W1,United States,1996
JQ685908,Bats EF-W1,United States,2009
JQ685909,Bats EF-W1,United States,2005
JQ685910,Bats LX,United States,2002
JQ685911,Bats EF-W1,United States,2001
JQ685912,Bats EF-W1,United States,2009
JQ685913,Bats EF-W1,United States,1985
JQ685914,Bats EF-W2,United States,2010
JQ685915,Bats LI,United States,2002
JQ685916,Bats LI,United States,2002
JQ685917,Bats EF-W1,United States,2010
JQ685918,Bats MYsp,United States,2010
JQ685919,Bats LB1,United States,2005
JQ685920,Bats EF-E1,United States,1984
JQ685921,Bats PH,United States,2001
JQ685922,Bats PS,United States,2005
JQ685923,Bats EF-W1,United States,1999
JQ685924,Bats EF-W2,United States,2010
JQ685925,Bats EF-E2,United States,2004
JQ685926,Bats EF-W1,United States,2005
JQ685927,Bats EF-W1,United States,2001
JQ685928,Bats EF-W1,United States,2009
JQ685930,Bats EF-W1,United States,2001
JQ685931,Bats EF-W2,United States,2000
JQ685932,Bats EF-W1,United States,2001
JQ685933,Bats EF-W1,United States,2004
JQ685934,Bats EF-W1,United States,2009
JQ685935,Bats EF-W1,United States,2001
JQ685936,Bats DR,Mexico,2009
JQ685937,Bats EF-W1,United States,2009
JQ685939,Bats EF-W1,United States,2009
JQ685940,Bats EF-W1,United States,2001
JQ685941,Bats EF-W1,United States,2005
JQ685942,Bats EF-W2,United States,1981
JQ685945,Bats EF-W1,United States,2005
JQ685946,Bats EF-W1,United States,1999
JQ685947,Bats LC,United States,2004
JQ685948,Bats EF-W2,United States,2010
JQ685949,Bats EF-W1,United States,2001
JQ685950,Bats EF-W1,United States,2009
JQ685951,Bats EF-W1,United States,2010
JQ685952,Bats PH,United States,2002
JQ685953,Bats DR,Mexico,2009
JQ685956,Bats EF-W1,United States,1975
JQ685957,Bats MYsp,United States,2009
JQ685958,Bats EF-W1,United States,2001
JQ685959,Bats EF-W1,United States,2001
JQ685960,Bats EF-W1,United States,2001
JQ685961,Bats EF-W1,United States,2010
JQ685962,Bats EF-W1,United States,2001
JQ685963,Bats TB1,Mexico,2009
JQ685964,Bats EF-W1,United States,2004
JQ685965,Bats PH,United States,2002
JQ685966,Bats EF-W1,United States,2001
JQ685969,Bats EF-W1,United States,2001
JQ685971,Bats AP,United States,2009
JQ685972,Bats EF-W1,United States,2009
JQ685973,Bats EF-W2,United States,2011
JQ685974,Bats EF-W1,United States,1995
JQ685976,Bats EF-W1,United States,2009
JQ685977,Bats EF-W2,United States,2010
JQ686012,Bats MYsp,United States,2006
JQ686013,Bats MYsp,United States,2000
JQ824886,Bats EF-E2,United States,2000
JQ824890,Bats EF-E2,United States,2000
JX648391,Bats DR,Peru,2007
JX648392,Bats DR,Peru,2007
JX648393,Bats DR,Peru,2004
JX648394,Bats DR,Peru,2005
JX648395,Bats DR,Peru,2005
JX648396,Bats DR,Peru,2007
JX648397,Bats DR,Peru,2007
JX648398,Bats DR,Peru,2006
JX648399,Bats DR,Peru,2006
JX648400,Bats DR,Peru,2002
JX648401,Bats DR,Peru,2004
JX648402,Bats DR,Peru,2002
JX648403,Bats DR,Peru,2005
JX648404,Bats DR,Peru,2004
JX648405,Bats DR,Peru,2005
JX648406,Bats DR,Peru,2005
JX648407,Bats DR,Peru,2006
JX648408,Bats DR,Peru,2005
JX648409,Bats DR,Peru,2005
JX648410,Bats DR,Peru,2007
JX648412,Bats DR,Peru,2002
JX648413,Bats DR,Peru,2002
JX648414,Bats DR,Peru,2003
JX648415,Bats DR,Peru,2003
JX648417,Bats DR,Peru,2003
JX648418,Bats DR,Peru,2003
JX648419,Bats DR,Peru,2003
JX648420,Bats DR,Peru,2005
JX648422,Bats DR,Peru,2005
JX648423,Bats DR,Peru,2007
JX648424,Bats DR,Peru,2002
JX648425,Bats DR,Peru,2007
JX648426,Bats DR,Peru,2002
JX648427,Bats DR,Peru,2002
JX648428,Bats DR,Peru,2004
JX648429,Bats DR,Peru,2004
JX648430,Bats DR,Peru,2006
JX648431,Bats DR,Peru,2004
JX648432,Bats DR,Peru,2007
JX648434,Bats DR,Peru,2007
JX648435,Bats DR,Peru,2007
JX648436,Bats DR,Peru,2007
JX648437,Bats DR,Peru,2007
JX648441,Bats DR,Peru,2007
JX648443,Bats DR,Peru,2007
JX648445,Bats DR,Peru,2007
JX648446,Bats DR,Peru,2007
JX648447,Bats DR,Peru,2004
JX648448,Bats DR,Peru,2005
JX648449,Bats DR,Peru,2007
JX648450,Bats DR,Peru,2005
JX648451,Bats DR,Peru,2007
JX648452,Bats DR,Peru,2006
JX648453,Bats DR,Peru,2006
JX648454,Bats DR,Peru,2007
JX648455,Bats DR,Peru,2007
JX648456,Bats DR,Peru,2002
JX648457,Bats DR,Peru,2002
JX648458,Bats DR,Peru,2002
JX648459,Bats DR,Peru,2004
JX648460,Bats DR,Peru,2002
JX648461,Bats DR,Peru,2006
JX648462,Bats DR,Peru,2006
JX648463,Bats DR,Peru,2002
JX648464,Bats DR,Peru,2007
JX648465,Bats DR,Peru,2002
JX648466,Bats DR,Peru,2003
JX648467,Bats DR,Peru,2003
JX648468,Bats DR,Peru,2002
JX648469,Bats DR,Peru,2006
JX648470,Bats DR,Peru,2006
JX648471,Bats DR,Peru,2002
JX648473,Bats DR,Peru,2006
JX648474,Bats DR,Peru,2003
JX648475,Bats DR,Peru,2002
JX648476,Bats DR,Peru,2007
JX648477,Bats DR,Peru,2007
JX648478,Bats DR,Peru,2007
JX648479,Bats DR,Peru,2007
JX648480,Bats DR,Peru,2006
JX648481,Bats DR,Peru,2006
JX648482,Bats DR,Peru,2006
JX648483,Bats DR,Peru,2006
JX648484,Bats DR,Peru,2006
