ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
LC110304,0,0,NA,1353,2010,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110306,0,0,NA,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110308,0,0,NA,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
MH258837,0,0,NA,1353,2014,Indian-Sub_A1.1,Indian-Sub,India
MH258838,0,0,NA,1353,2014,Indian-Sub_A1.1,Indian-Sub,India
MH258840,0,0,NA,1353,2014,Indian-Sub_A1.1,Indian-Sub,India
MH258841,0,0,NA,1353,2014,Indian-Sub_A1.1,Indian-Sub,India
MH671332,0,0,NA,1353,2017,Indian-Sub_A1,Indian-Sub,China
MN534894,0,1,NA,1352,2018,Indian-Sub_A1,Indian-Sub,Nepal
MT826966,0,47,NA,1306,2011,Indian-Sub_A1.1,Indian-Sub,India
AB041964,0,10572,,1353,2003,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB041965,0,10572,,1353,2003,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB041966,0,10572,,1353,2003,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB041967,0,10572,,1353,2003,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB041968,0,10572,,1353,2003,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB041969,0,10572,,1353,2003,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB635373,0,1,,11924,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB638767,0,10572,,1353,2008,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB638769,0,10572,,1353,2008,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB638772,0,10572,,1353,2009,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817080,0,10572,,1353,2008,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817081,0,10572,,1353,2009,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817082,0,10572,,1353,2008,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817083,0,10572,,1353,2008,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817084,0,10572,,1353,2009,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817086,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817087,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817088,0,10572,,1353,2008,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817092,0,10572,,1353,2010,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817093,0,10572,,1353,2010,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817094,0,10572,,1353,2010,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AB817095,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817096,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817097,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
AB817098,0,10572,,1353,2009,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
AY138549,0,10512,,1413,2003,Indian-Sub_B1,Indian-Sub,Sri Lanka
AY138550,0,10512,,1413,2001,Indian-Sub_B1,Indian-Sub,Sri Lanka
KF154999,0,1,,11924,2008,Indian-Sub_B1,Indian-Sub,United Kingdom
KU963500,0,10575,,1350,2001,Indian-Sub_B1,Indian-Sub,-
LC110291,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110294,0,10572,,1353,2011,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110302,0,10572,,1353,2012,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110303,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110305,0,10572,,1353,2009,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110307,0,10572,,1353,2010,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110309,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110310,0,10572,,1353,2012,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110311,0,10572,,1353,2012,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110312,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110313,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110314,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110315,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110316,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110317,0,10572,,1353,2012,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110318,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110319,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
LC110320,0,10572,,1353,2012,Indian-Sub_B1.1,Indian-Sub,Sri Lanka
LC110321,0,10572,,1353,2012,Indian-Sub_B1,Indian-Sub,Sri Lanka
