ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
KC171645,0,2,NA,NA,1999,Arctic AL2_A1,Arctic AL2,South Korea
KC465371,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,China
KC465372,0,1,1354,1353,2012,Arctic AL2_A1.1,Arctic AL2,China
KF154996,0,2,NA,NA,1987,Arctic AL1a_A1,Arctic AL1a,United Kingdom
KF437655,0,13,1354,1341,2012,Arctic AL2_B1,Arctic AL2,South Korea
KF437656,0,13,1354,1341,2012,Arctic AL2_B1,Arctic AL2,South Korea
KF437657,0,13,1354,1341,2012,Arctic AL2_A1,Arctic AL2,South Korea
KF437658,0,13,1354,1341,2012,Arctic AL2_A1,Arctic AL2,South Korea
KF437659,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437660,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437661,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437662,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437663,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437664,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF437665,0,13,1354,1341,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF660245,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,India
KF660246,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,India
KF709083,0,1,1354,1353,2010,Arctic AL2_B1,Arctic AL2,South Korea
KF709084,0,1,1354,1353,2010,Arctic AL2_B1,Arctic AL2,South Korea
KF709085,0,1,1354,1353,2011,Arctic AL2_B1,Arctic AL2,South Korea
KF709086,0,1,1354,1353,2011,Arctic AL2_B1,Arctic AL2,South Korea
KF709087,0,1,1354,1353,2011,Arctic AL2_B1,Arctic AL2,South Korea
KF709088,0,1,1354,1353,2011,Arctic AL2_B1,Arctic AL2,South Korea
KF709089,0,1,1354,1353,2012,Arctic AL2_B1,Arctic AL2,South Korea
KF709090,0,1,1354,1353,2012,Arctic AL2_A1,Arctic AL2,South Korea
KF709091,0,1,1354,1353,2012,Arctic AL2_A1,Arctic AL2,South Korea
KF709092,0,1,1354,1353,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF709093,0,1,1354,1353,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF709094,0,1,1354,1353,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF709095,0,1,1354,1353,2013,Arctic AL2_A1,Arctic AL2,South Korea
KF709096,0,1,1354,1353,2013,Arctic AL2_A1,Arctic AL2,South Korea
KJ476821,0,1,1354,1353,2009,Arctic AL2_B1,Arctic AL2,South Korea
KJ476822,0,1,1354,1353,2012,Arctic AL2_B1,Arctic AL2,South Korea
KM016898,0,1,1354,1353,2011,Arctic AL2_A1,Arctic AL2,China
KM034905,0,1,1354,1353,2012,Arctic AL2_A1.1,Arctic AL2,China
KM099392,0,1,1354,1353,2013,Arctic AL1a_A1,Arctic AL1a,India
KM099393,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KM272192,0,4,NA,NA,2012,Arctic AL2_A1.1,Arctic AL2,China
KM979366,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,Nepal
KT895593,0,1,1354,1353,2013,Arctic AL2_A1.1,Arctic AL2,China
KU041697,0,1,1354,1353,2014,Arctic AL2_A1.1,Arctic AL2,China
KU198460,0,2,NA,NA,1989,Arctic A_A1,Arctic A,United States
KU198461,0,2,NA,NA,1990,Arctic A_A1,Arctic A,Canada
KU198462,0,2,NA,NA,1990,Arctic A_A1,Arctic A,United States
KU198463,0,2,NA,NA,1990,Arctic A_A1,Arctic A,United States
KU198464,0,2,NA,NA,1991,Arctic A_A1,Arctic A,Canada
KU198465,0,2,NA,NA,1992,Arctic A_B1,Arctic A,Canada
KU198466,0,2,NA,NA,1993,Arctic A_A1.1.1,Arctic A,Canada
KU198467,0,2,NA,NA,1997,Arctic A_C1.1,Arctic A,Canada
KU198468,0,3,NA,NA,2000,Arctic A_D1.1.1,Arctic A,Canada
KU198469,0,4,NA,NA,2001,Arctic A_B1.4,Arctic A,Canada
KU198470,0,2,NA,NA,2002,Arctic A_E1.2,Arctic A,Canada
KU198471,0,2,NA,NA,2007,Arctic A_A1,Arctic A,United States
KU198472,0,2,NA,NA,2012,Arctic A_E1.1,Arctic A,Canada
KU198473,0,2,NA,NA,2012,Arctic A_E1.1,Arctic A,Canada
KU198474,0,2,NA,NA,2012,Arctic A_E1.1.1,Arctic A,Canada
KU198475,0,2,NA,NA,2013,Arctic A_E1.1,Arctic A,Canada
KU198476,0,2,NA,NA,2013,Arctic A_C1.2,Arctic A,Canada
KU198477,0,2,NA,NA,2013,Arctic A_E1.1.2,Arctic A,Canada
KU198478,0,2,NA,NA,2013,Arctic A_A1.4,Arctic A,Canada
KU198479,0,2,NA,NA,2014,Arctic A_E1.1.2,Arctic A,Canada
KU314711,0,1,1354,1353,2015,Arctic AL2_A1.1,Arctic AL2,China
KU954769,0,4,1354,1350,2013,Arctic AL2_A1,Arctic AL2,China
KU963488,0,4,1354,1350,2007,Arctic AL1a_A1,Arctic AL1a,United States
KU963504,0,4,1354,1350,1987,Arctic,Arctic AL1a,India
KX036361,0,2,NA,NA,1990,Arctic A_A1,Arctic A,Greenland
KX036362,0,28,NA,NA,2001,Arctic A_A1.2,Arctic A,Greenland
KX036363,0,2,NA,NA,2002,Arctic A_A1.2,Arctic A,Greenland
KX036364,0,2,NA,NA,2002,Arctic A_A1.2,Arctic A,Greenland
KX036365,0,2,NA,NA,2002,Arctic A_A1.2,Arctic A,Greenland
KX036366,0,2,NA,NA,2002,Arctic A_A1.1.2,Arctic A,Greenland
KX036367,0,2,NA,NA,2002,Arctic A_A1.2,Arctic A,Greenland
KX148105,0,6,NA,NA,1980,Arctic A_A1,Arctic A,Greenland
KX148106,0,2,NA,NA,1990,Arctic A_B1.5,Arctic A,United States
KX148224,0,124,NA,NA,1991,Arctic A_B1.3,Arctic A,United States
KX148225,0,123,NA,NA,2002,Arctic_A1,Arctic AL1b,Afghanistan
KX148226,0,123,NA,NA,2002,Arctic_A1,Arctic AL1b,Afghanistan
KX148227,0,123,NA,NA,2004,Arctic_A1,Arctic AL1b,Afghanistan
KX434483,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434484,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434485,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434486,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434487,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434488,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434489,0,1,1354,1353,2002,Arctic AL1a_A1,Arctic AL1a,India
KX434490,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434491,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434492,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434493,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434494,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434495,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434496,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434497,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434498,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434499,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434500,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434501,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434502,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434503,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434504,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434505,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434509,0,1,1354,1353,2009,Arctic AL1a_A1,Arctic AL1a,India
KX434510,0,1,1354,1353,2009,Arctic AL1a_A1,Arctic AL1a,India
KX434511,0,1,1354,1353,2009,Arctic AL1a_A1,Arctic AL1a,India
KX434512,0,1,1354,1353,2009,Arctic AL1a_A1,Arctic AL1a,India
KX434513,0,1,1354,1353,2011,Arctic AL1a_A1,Arctic AL1a,India
KX434514,0,1,1354,1353,2011,Arctic AL1a_A1,Arctic AL1a,India
KX434515,0,1,1354,1353,2011,Arctic AL1a_A1,Arctic AL1a,India
KX434516,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,India
KX434519,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KX434520,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KX434521,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KX434522,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KX434523,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KX954123,0,77,NA,NA,2016,Arctic A_A1,Arctic A,Russia
KY175229,0,2,NA,NA,2012,Arctic AL2_A1.1,Arctic AL2,China
KY175230,0,2,NA,NA,2015,Arctic AL2_A1.1,Arctic AL2,China
KY775603,0,2,NA,NA,2014,Arctic AL1a_A1,Arctic AL1a,India
KY775604,0,2,NA,NA,2014,Arctic AL1a_A1,Arctic AL1a,India
KY860613,0,3,NA,NA,1989,Arctic AL2_A1,Arctic AL2,Russia
KY912036,0,9,NA,NA,2014,Arctic AL2_A1.1,Arctic AL2,China
KY952219,0,4,NA,NA,2014,Arctic AL2_A1.1,Arctic AL2,China
KY952220,0,6,NA,NA,2016,Arctic AL2_A1.1,Arctic AL2,China
KY964322,0,5,NA,NA,2016,Arctic AL2_A1.1,Arctic AL2,China
KY964323,0,7,NA,NA,2016,Arctic AL2_A1.1,Arctic AL2,China
KY982922,0,5,NA,NA,2014,Arctic AL2_A1,Arctic AL2,China
KY982923,0,4,NA,NA,2012,Arctic AL2_A1.1,Arctic AL2,China
KY997452,0,10,NA,NA,2014,Arctic AL2_A1.1,Arctic AL2,China
L20671,0,1,1354,1353,1993,Arctic A_B1,Arctic A,-
L20672,0,1,1354,1353,1993,Arctic A_B1.4,Arctic A,-
L20673,0,1,1354,1353,1991,Arctic A_B1,Arctic A,-
L20674,0,1,1354,1353,1991,Arctic A_B1.4,Arctic A,-
L20675,0,1,1354,1353,1993,Arctic A_B1,Arctic A,-
L20676,0,1,1354,1353,1990,Arctic A_B1,Arctic A,-
LC553558,0,2,NA,NA,2020,Arctic AL2_A1,Arctic AL2,Japan
LM645015,0,6,NA,NA,2006,Arctic A_E1.1,Arctic A,Greenland
LM645016,0,2,NA,NA,2006,Arctic A_E1.1,Arctic A,Greenland
LM645017,0,9,NA,NA,2005,Arctic A_E1.1,Arctic A,Greenland
LM645018,0,3,NA,NA,2006,Arctic A_A1.2,Arctic A,Greenland
LM645019,0,12,NA,NA,2010,Arctic A_A1.2.1,Arctic A,Greenland
LM645020,0,33,NA,NA,2007,Arctic A_C1.2,Arctic A,Greenland
LM645021,0,15,NA,NA,2006,Arctic A_A1.2.1,Arctic A,Greenland
LM645022,0,6,NA,NA,2006,Arctic A_A1.2,Arctic A,Greenland
LM645023,0,13,NA,NA,2006,Arctic A_A1.2.1,Arctic A,Greenland
LM645024,0,12,NA,NA,2006,Arctic A_A1.2,Arctic A,Greenland
LM645025,0,28,NA,NA,2006,Arctic A_A1.2.1,Arctic A,Greenland
LM645026,0,2,NA,NA,2006,Arctic A_A1.2,Arctic A,Greenland
LM645027,0,4,NA,NA,2006,Arctic A_C1.2,Arctic A,Greenland
LM645028,0,32,NA,NA,2006,Arctic A_A1.2.1,Arctic A,Greenland
LM645029,0,4,NA,NA,2007,Arctic A_A1.2,Arctic A,Greenland
LM645030,0,2,NA,NA,2007,Arctic A_A1.2,Arctic A,Greenland
LM645031,0,3,NA,NA,2006,Arctic A_A1.2,Arctic A,Greenland
LM645032,0,2,NA,NA,2010,Arctic A_A1.2.1,Arctic A,Greenland
LM645033,0,32,NA,NA,2010,Arctic A_A1.2.1,Arctic A,Greenland
LM645034,0,5,NA,NA,2009,Arctic A_A1.2.1,Arctic A,Greenland
LM645035,0,41,NA,NA,2010,Arctic A_A1.2.1,Arctic A,Greenland
LM645036,0,2,NA,NA,2010,Arctic A_A1.2.1,Arctic A,Greenland
LM645037,0,9,NA,NA,2008,Arctic A_A1,Arctic A,Greenland
LM645038,0,20,NA,NA,2009,Arctic A_A1.2.1,Arctic A,Greenland
LM645039,0,24,NA,NA,2009,Arctic A_A1.3.1,Arctic A,Greenland
LM645040,0,13,NA,NA,2009,Arctic A_A1.3.1,Arctic A,Greenland
LM645041,0,5,NA,NA,2008,Arctic A_A1.3.1,Arctic A,Greenland
LM645042,0,37,NA,NA,2009,Arctic A_A1.3.1,Arctic A,Greenland
LM645043,0,21,NA,NA,2010,Arctic A_A1.3.1,Arctic A,Greenland
LM645044,0,2,NA,NA,2011,Arctic A_A1.3.1,Arctic A,Greenland
LM645045,0,10,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645046,0,2,NA,NA,2006,Arctic A_A1.3.1,Arctic A,Greenland
LM645047,0,10,NA,NA,2008,Arctic A_A1.3.1,Arctic A,Greenland
LM645048,0,14,NA,NA,2005,Arctic A_A1.3.1,Arctic A,Greenland
LM645049,0,11,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645050,0,20,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645051,0,11,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645052,0,3,NA,NA,2006,Arctic A_A1.3,Arctic A,Greenland
LM645053,0,8,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645054,0,7,NA,NA,2007,Arctic A_A1.3,Arctic A,Greenland
LM645055,0,23,NA,NA,2006,Arctic A_A1.3,Arctic A,Greenland
LM645056,0,52,NA,NA,2008,Arctic A_A1.3.1,Arctic A,Greenland
LT598537,0,2,NA,NA,1977,Arctic A_A1,Arctic A,NA
LT598538,0,3,NA,NA,2013,Arctic A_F1,Arctic A,NA
LT598539,0,2,NA,NA,2013,Arctic A_F1,Arctic A,NA
LT598540,0,3,NA,NA,2014,Arctic A_C1.2,Arctic A,NA
LT598541,0,2,NA,NA,2013,Arctic A_E1.1.2,Arctic A,NA
LT598542,0,2,NA,NA,2014,Arctic A_C1.2,Arctic A,NA
LT598543,0,2,NA,NA,2014,Arctic A_A1.2.1,Arctic A,NA
LT909539,0,2,NA,NA,2002,Arctic AL1a_A1,Arctic AL1a,NA
LT909541,0,2,NA,NA,1984,Arctic AL1a_A1,Arctic AL1a,NA
LT909545,0,123,NA,NA,2006,Arctic_A1,Arctic AL1b,NA
LT909550,0,2,NA,NA,2000,Arctic A_A1,Arctic A,NA
MF144114,0,60,1354,1294,2017,Arctic AL1a_A1,Arctic AL1a,India
MG011654,0,41,NA,NA,2016,Arctic AL1a_A1,Arctic AL1a,France
MG099711,0,2,NA,NA,2016,Arctic AL1a_A1,Arctic AL1a,Bangladesh
MG458313,0,2,NA,NA,1996,Arctic A_A1,Arctic A,Russia
MG458320,0,3,NA,NA,2012,Arctic AL1a_A1,Arctic AL1a,Nepal
MH258816,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258817,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258818,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258819,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258820,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258821,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258822,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258829,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258830,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258831,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258832,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258833,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258834,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258835,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MH258836,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
MK540887,0,3,NA,NA,1990,Arctic A_B1.3,Arctic A,Canada
MK540888,0,3,NA,NA,1990,Arctic A_B1.3,Arctic A,Canada
MK540889,0,2,NA,NA,1990,Arctic A_B1,Arctic A,Canada
MK540890,0,2,NA,NA,1990,Arctic A_B1.3,Arctic A,Canada
MK540891,0,4,NA,NA,1990,Arctic A_B1.3,Arctic A,Canada
MK540892,0,2,NA,NA,1990,Arctic A_B1.3,Arctic A,Canada
MK540893,0,2,NA,NA,1991,Arctic A_B1.3,Arctic A,Canada
MK540894,0,3,NA,NA,1991,Arctic A_B1.3,Arctic A,Canada
MK540895,0,2,NA,NA,1991,Arctic A_B1,Arctic A,Canada
MK540896,0,2,NA,NA,1991,Arctic A_B1,Arctic A,Canada
MK540897,0,3,NA,NA,1991,Arctic A_B1.1,Arctic A,Canada
MK540898,0,3,NA,NA,1991,Arctic A_B1.3,Arctic A,Canada
MK540899,0,3,NA,NA,1991,Arctic A_B1.3,Arctic A,Canada
MK540900,0,2,NA,NA,1991,Arctic A_B1.5,Arctic A,Canada
MK540901,0,3,NA,NA,1991,Arctic A_B1.3,Arctic A,Canada
MK540902,0,2,NA,NA,1993,Arctic A_B1.5,Arctic A,Canada
MK540903,0,2,NA,NA,1993,Arctic A_B1.3,Arctic A,Canada
